SellerCity,SellerIsPriv,SellerListSrc,SellerRating,SellerRevCnt,VehCertified,VehColorExt,VehFuel,VehListdays,VehMake,VehMileage,VehModel,VehPriceLabel,VehYear,Vehicle_Trim,Dealer_Listing_Price,0 Owners,1 Owner,2 Owners,3 Owners,4 Owners,Accident(s) Reported,Buyback Protection Eligible,Non-Personal Use Reported,Title Issue(s) Reported,IntColor1,NumCylinders,CylinderSize,HEMI,AWD,4WD,Tricoat,Metallic
other,False,Digital Motorworks (DMi),5.0,288,False,Gray,Gasoline,1.971064815,Jeep,33908.0,Grand Cherokee,Good Deal,2015,Overland,28700.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),5.0,136,True,Radiant Silver,Gasoline,8.908402778,Cadillac,35208.0,XT5,Great Deal,2018,Premium Luxury,35995.0,0,1,0,0,0,1,1,1,0,black,6,3.6,0,1,0,0,1
other,False,Digital Motorworks (DMi),5.0,26,False,Bright White,Gasoline,1.442685185,Jeep,14266.0,Grand Cherokee,,2018,Laredo,26745.0,0,0,0,0,0,0,0,0,0,black,6,3.6,0,0,1,0,0
other,False,HomeNet Automotive,5.0,1016,False,Brilliant Black,Gasoline,98.8300463,Jeep,27919.0,Grand Cherokee,Great Deal,2015,Altitude,27887.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,1,0
other,False,HomeNet Automotive,4.0,726,False,Billet Silver,Gasoline,20.43465278,Jeep,48880.0,Grand Cherokee,,2015,Altitude,26730.0,0,0,0,0,0,0,0,0,0,black,6,3.6,0,0,1,0,1
Battle Creek,False,Inventory Command Center,5.0,107,False,Billet Silver,Gasoline,123.7702894,Jeep,22666.0,Grand Cherokee,Good Deal,2018,Overland,36996.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,0,1
other,False,Inventory Command Center,4.0,27,False,other,Gasoline,18.37684028,Jeep,27705.0,Grand Cherokee,Great Deal,2017,Laredo,24999.0,0,1,0,0,0,0,1,0,0,N/A,6,3.6,0,0,1,1,0
other,False,Digital Motorworks (DMi),,10,False,Bright White,Gasoline,80.94915509,Jeep,38960.0,Grand Cherokee,Good Deal,2017,Laredo,24995.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,0
other,False,HomeNet Automotive,4.0,732,False,Diamond Black,Gasoline,29.53375,Jeep,17784.0,Grand Cherokee,Good Deal,2018,Limited,32480.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,1,0
other,False,Jeep Certified Program,4.0,628,True,Billet Silver,Gasoline,75.9715162,Jeep,4015.0,Grand Cherokee,Good Deal,2018,Limited,34800.0,1,0,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,1
other,False,Digital Motorworks (DMi),5.0,289,False,Silver,Gasoline,27.95699074,Jeep,40592.0,Grand Cherokee,Good Deal,2017,Laredo,22800.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,0,0
other,False,HomeNet Automotive,4.0,137,False,Bright White,Gasoline,52.44006944,Jeep,38344.0,Grand Cherokee,Great Deal,2016,Laredo,23051.0,0,1,0,0,0,1,1,0,0,black,6,3.6,0,0,1,0,0
other,False,Inventory Command Center,5.0,386,False,other,Gasoline,37.29854167,Cadillac,14682.0,XT5,Good Deal,2018,Premium Luxury,40935.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,1,0,0,1
other,False,Cadillac Certified Program,5.0,266,True,Black,Gasoline,108.8879051,Cadillac,6039.0,XT5,Good Deal,2018,,44555.0,0,1,0,0,0,0,1,0,0,N/A,,,0,0,0,0,0
other,False,HomeNet Automotive,4.0,75,False,Granite,Gasoline,0.743425926,Jeep,34978.0,Grand Cherokee,,2015,Limited,25295.0,0,0,0,0,0,0,0,0,0,black,6,3.6,0,0,1,1,1
other,False,Digital Motorworks (DMi),5.0,342,False,Dark Granite,Gasoline,93.92152778,Cadillac,37995.0,XT5,Good Deal,2018,Premium Luxury,32500.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,0,0,1
other,False,Inventory Command Center,,1,False,Stellar Black,Gasoline,69.40693287,Cadillac,1725.0,XT5,Good Deal,2017,Premium Luxury,40500.0,1,0,0,0,0,0,1,0,0,black,6,3.6,0,1,0,0,1
Chicago,False,Digital Motorworks (DMi),5.0,267,False,Billet Silver,Gasoline,24.00625,Jeep,40625.0,Grand Cherokee,Good Deal,2016,Limited,24991.0,0,1,0,0,0,1,1,0,0,black,6,3.6,0,0,1,0,1
other,False,Inventory Command Center,,6,False,Gray,Gasoline,384.9637153,Jeep,18440.0,Grand Cherokee,Good Deal,2018,Laredo E,29995.0,0,0,1,0,0,0,1,1,0,black,6,3.6,0,0,1,0,0
other,False,Jeep Certified Program,4.0,628,True,Bright White,Gasoline,7.489189815,Jeep,16716.0,Grand Cherokee,Fair Price,2018,Summit,44995.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),5.0,288,False,White,E85 Flex Fuel,1.974386574,Jeep,30881.0,Grand Cherokee,Great Deal,2015,Laredo,21100.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,0
other,False,HomeNet Automotive,,16,False,Billet Silver,Gasoline,137.7897685,Jeep,41401.0,Grand Cherokee,Good Deal,2017,Limited,25915.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,0,1
other,False,Jeep Certified Program,5.0,128,True,Black,Gasoline,13.95961806,Jeep,33590.0,Grand Cherokee,Great Deal,2015,,20746.0,0,1,0,0,0,0,1,1,0,black,,,0,0,0,0,0
other,False,Digital Motorworks (DMi),5.0,287,False,Silver,Gasoline,8.954849537,Jeep,17162.0,Grand Cherokee,Good Deal,2017,Laredo,25500.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),5.0,223,False,Diamond Black,Gasoline,55.98244213,Jeep,23197.0,Grand Cherokee,Good Deal,2017,Laredo,26191.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),,0,False,other,E85 Flex Fuel,176.4768866,Jeep,32231.0,Grand Cherokee,Great Deal,2015,Laredo,19995.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,0,1
other,False,Jeep Certified Program,,0,True,Red,Gasoline,67.96043981,Jeep,26255.0,Grand Cherokee,Good Deal,2015,,26795.0,0,1,0,0,0,0,1,0,0,N/A,,,0,0,0,0,0
other,False,Digital Motorworks (DMi),5.0,287,False,White,Gasoline,8.970185185,Jeep,39672.0,Grand Cherokee,Good Deal,2017,Laredo,23000.0,0,0,1,0,0,0,1,1,0,black,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),5.0,169,False,Granite,Gasoline,102.7387269,Jeep,17838.0,Grand Cherokee,Good Deal,2017,Limited,29500.0,1,0,0,0,0,0,1,0,0,N/A,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),5.0,7094,True,White,Gasoline,240.7346296,Cadillac,7046.0,XT5,Good Deal,2018,Base,35588.0,1,0,0,0,0,1,0,1,1,beige,6,3.6,0,0,0,1,0
other,False,HomeNet Automotive,5.0,166,False,Diamond Black,Diesel,34.69549769,Jeep,17.0,Grand Cherokee,Fair Price,2018,Summit,57000.0,1,0,0,0,0,0,1,0,0,black,6,3.0,0,0,1,1,0
other,False,Digital Motorworks (DMi),5.0,287,False,Red,Gasoline,36.97775463,Jeep,43511.0,Grand Cherokee,Great Deal,2017,Limited,24800.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,0,0
other,False,Jeep Certified Program,,12,True,Granite,Gasoline,194.8237963,Jeep,33316.0,Grand Cherokee,Fair Price,2018,Limited,30595.0,0,0,1,0,0,0,1,1,0,black,6,3.6,0,0,1,1,1
other,False,Jeep Certified Program,5.0,102,True,Bright White,Gasoline,139.9625231,Jeep,10139.0,Grand Cherokee,Good Deal,2018,Limited,33933.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,0,0
Battle Creek,False,Inventory Command Center,5.0,107,False,Billet Silver,Gasoline,47.7672338,Jeep,8.0,Grand Cherokee,Good Deal,2018,Trailhawk,37992.0,1,0,0,0,0,1,0,1,1,black,6,3.6,0,0,1,0,1
other,False,Inventory Command Center,5.0,182,False,Radiant Silver,Gasoline,146.1013773,Cadillac,33729.0,XT5,Great Deal,2017,Luxury,30490.0,0,1,0,0,0,1,1,0,0,black,6,3.6,0,1,0,0,1
other,False,Inventory Command Center,4.0,87,False,White,Gasoline,18.35236111,Jeep,32574.0,Grand Cherokee,Good Deal,2016,Limited,28988.0,0,1,0,0,0,1,1,0,0,beige,6,,0,0,1,0,0
other,False,Digital Motorworks (DMi),,0,False,other,Gasoline,182.8510417,Jeep,24082.0,Grand Cherokee,Good Deal,2017,Laredo,26085.0,0,1,0,0,0,0,1,1,0,beige,6,3.6,0,0,1,0,0
other,False,Inventory Command Center,5.0,42,False,Gray,Gasoline,90.33145833,Jeep,44736.0,Grand Cherokee,Good Deal,2015,Laredo,23998.0,0,1,0,0,0,0,1,0,0,N/A,6,,0,0,1,0,0
other,False,Digital Motorworks (DMi),5.0,96,False,Bright White,Gasoline,3.488518519,Jeep,35015.0,Grand Cherokee,Good Deal,2016,Overland,32495.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),4.0,77,False,other,E85 Flex Fuel,81.97210648,Jeep,23528.0,Grand Cherokee,Great Deal,2015,Laredo,21815.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,1,0
other,False,HomeNet Automotive,4.0,726,False,Brilliant Black,Gasoline,67.69542824,Jeep,28801.0,Grand Cherokee,Great Deal,2015,Laredo,22570.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,1,0
other,False,Inventory Command Center,4.0,30,False,other,Gasoline,99.5209375,Jeep,42427.0,Grand Cherokee,Good Deal,2015,Limited,24500.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,0
Chicago,False,HomeNet Automotive,2.0,64,False,True Blue,Gasoline,36.17138889,Jeep,15222.0,Grand Cherokee,Good Deal,2018,Overland,36500.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,1,0
other,False,Digital Motorworks (DMi),4.0,368,False,Bright White,Gasoline,48.48684028,Jeep,40208.0,Grand Cherokee,Good Deal,2017,Laredo,24427.0,0,0,1,0,0,0,1,0,0,black,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),5.0,220,False,Brilliant Black,Gasoline,21.49292824,Jeep,30114.0,Grand Cherokee,,2016,Limited,29987.0,0,1,0,0,0,0,1,1,0,N/A,6,3.6,0,0,1,1,0
other,False,Digital Motorworks (DMi),5.0,878,True,Silver,Gasoline,44.43527778,Cadillac,16473.0,XT5,Good Deal,2018,Premium Luxury,38750.0,0,1,0,0,0,0,1,1,0,N/A,6,3.6,0,0,0,0,0
other,False,Digital Motorworks (DMi),5.0,31,False,Granite,Gasoline,131.7305324,Jeep,39415.0,Grand Cherokee,Good Deal,2015,Overland,30723.0,0,1,0,0,0,1,1,0,0,N/A,6,3.6,0,0,1,1,1
other,False,Digital Motorworks (DMi),5.0,536,False,White,Gasoline,180.4630208,Jeep,12009.0,Grand Cherokee,Good Deal,2015,Limited,27719.0,0,1,0,0,0,0,1,0,0,N/A,6,3.6,0,0,1,0,0
other,False,Inventory Command Center,,15,False,Granite,Gasoline,90.78931713,Jeep,17726.0,Grand Cherokee,Good Deal,2017,Limited,30292.0,0,1,0,0,0,0,1,0,0,black,6,,0,0,1,1,1
other,False,Cadillac Certified Program,5.0,1502,True,White,Gasoline,13.77759259,Cadillac,15550.0,XT5,Good Deal,2017,,47999.0,0,1,0,0,0,0,1,0,0,N/A,,,0,0,0,0,0
other,False,HomeNet Automotive,,2,False,other,Gasoline,61.76128472,Jeep,48395.0,Grand Cherokee,Good Deal,2015,Altitude,27997.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,1
other,False,Inventory Command Center,5.0,170,False,Radiant Silver,Gasoline,57.39045139,Cadillac,22938.0,XT5,Fair Price,2017,Platinum,39890.0,0,0,1,0,0,1,1,0,0,black,6,,0,1,0,0,1
other,False,Inventory Command Center,,2,False,White,Gasoline,64.5227662,Jeep,13677.0,Grand Cherokee,Good Deal,2017,Limited,35698.0,0,1,0,0,0,0,1,0,0,beige,6,3.6,0,0,1,0,0
other,False,Inventory Command Center,5.0,411,False,Brilliant Black,Gasoline,62.35106481,Jeep,37624.0,Grand Cherokee,Good Deal,2015,Limited,26414.0,0,0,1,0,0,0,1,0,0,black,6,,0,0,1,1,0
other,False,Jeep Certified Program,3.0,104,True,Granite,Gasoline,74.19181713,Jeep,34945.0,Grand Cherokee,Good Deal,2017,Altitude,28695.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,1,1
other,False,Digital Motorworks (DMi),5.0,112,False,Velvet Red,Gasoline,68.5002662,Jeep,31682.0,Grand Cherokee,Good Deal,2016,Summit,33195.0,0,1,0,0,0,0,1,0,0,black,8,5.7,0,0,1,1,0
other,False,HomeNet Automotive,5.0,166,False,Velvet Red,Gasoline,66.97938657,Jeep,5.0,Grand Cherokee,Good Deal,2018,Altitude,36529.0,1,0,0,0,0,1,0,1,1,black,6,3.6,0,0,1,1,0
other,False,Digital Motorworks (DMi),,3,False,Gray,Gasoline,2.848055556,Jeep,11364.0,Grand Cherokee,Good Deal,2015,Limited,27998.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,0,0
other,False,Inventory Command Center,,6,False,White,Gasoline,54.02172454,Jeep,35387.0,Grand Cherokee,Good Deal,2018,Limited,34900.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),,8,False,Silver,E85 Flex Fuel,8.847349537,Jeep,27293.0,Grand Cherokee,Great Deal,2015,Laredo,24598.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,0,0
other,False,HomeNet Automotive,5.0,307,True,Stellar Black,Gasoline,42.2281713,Cadillac,23221.0,XT5,Good Deal,2017,Luxury FWD,35995.0,0,1,0,0,0,0,1,0,0,cirrus,6,3.6,0,0,0,0,1
other,False,Digital Motorworks (DMi),5.0,754,False,Bright White,E85 Flex Fuel,20.96505787,Jeep,38282.0,Grand Cherokee,Good Deal,2015,Altitude,27994.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,0
other,False,Inventory Command Center,4.0,797,False,other,Gasoline,11.90570602,Jeep,31906.0,Grand Cherokee,Great Deal,2017,Limited,29000.0,0,1,0,0,0,1,1,0,0,black,6,3.6,0,0,1,0,1
other,False,Inventory Command Center,,4,False,Billet Silver,Gasoline,209.6177431,Jeep,40313.0,Grand Cherokee,Great Deal,2015,Laredo,21592.0,0,1,0,0,0,0,1,0,0,black,,3.6,0,0,1,0,1
other,False,Digital Motorworks (DMi),4.0,93,False,Billet Silver,E85 Flex Fuel,0.978645833,Jeep,37295.0,Grand Cherokee,,2015,Altitude,28637.0,0,0,0,0,0,0,0,0,0,black,6,3.6,0,0,1,0,1
other,False,Digital Motorworks (DMi),5.0,287,False,Red,Gasoline,15.98332176,Jeep,44274.0,Grand Cherokee,Good Deal,2017,Limited,24900.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),,4,False,Black,Gasoline,0.738333333,Jeep,38972.0,Grand Cherokee,,2015,Limited,23998.0,0,0,0,0,0,0,0,0,0,N/A,6,3.6,0,0,1,0,0
other,False,Cadillac Certified Program,5.0,145,True,White,Gasoline,326.9068403,Cadillac,7724.0,XT5,Fair Price,2018,,53994.0,1,0,0,0,0,0,1,0,0,N/A,,,0,0,0,0,0
other,False,Cadillac Certified Program,5.0,28,True,Silver,Gasoline,54.91417824,Cadillac,17187.0,XT5,Good Deal,2018,,36995.0,0,1,0,0,0,0,1,1,0,N/A,6,,0,1,0,0,0
other,False,Digital Motorworks (DMi),,9,False,White,Gasoline,3.919733796,Cadillac,39190.0,XT5,Great Deal,2017,Luxury,27990.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,0,1,0
other,False,Digital Motorworks (DMi),5.0,974,True,Radiant Silver,Gasoline,30.91072917,Cadillac,23705.0,XT5,Fair Price,2018,Premium Luxury,37882.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,1,0,0,1
other,False,Digital Motorworks (DMi),2.0,111,False,Black,Gasoline,5.7346875,Jeep,13039.0,Grand Cherokee,Great Deal,2017,Altitude,32991.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),5.0,291,False,Gray,Gasoline,8.986539352,Jeep,43956.0,Grand Cherokee,Good Deal,2015,Overland,26800.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),5.0,374,False,Black,Gasoline,69.96063657,Jeep,46271.0,Grand Cherokee,Fair Price,2016,Summit,32177.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),,3,False,Radiant Silver,Gasoline,74.8612037,Cadillac,26980.0,XT5,Good Deal,2018,Premium Luxury,32389.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,1,0,0,1
other,False,Inventory Command Center,4.0,75,False,Granite,Gasoline,74.12241898,Jeep,43531.0,Grand Cherokee,Good Deal,2017,Limited,25500.0,0,1,0,0,0,0,1,0,0,black,6,,0,0,1,1,1
other,False,Inventory Command Center,5.0,359,False,Black,Gasoline,103.455463,Cadillac,23892.0,XT5,Good Deal,2017,Luxury,32961.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,0,0,1
Chicago,False,Jeep Certified Program,5.0,1448,True,Silver,E85 Flex Fuel,18.32700231,Jeep,41272.0,Grand Cherokee,Fair Price,2015,Altitude,27994.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,0
other,False,HomeNet Automotive,4.0,726,False,Granite,Gasoline,21.37241898,Jeep,15526.0,Grand Cherokee,Good Deal,2018,Limited,31930.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,1,1
other,False,Digital Motorworks (DMi),4.0,63,False,Red,Gasoline,89.8849537,Cadillac,28974.0,XT5,Good Deal,2017,Premium Luxury,33600.0,0,1,0,0,0,0,1,0,0,cirrus,6,3.6,0,0,0,0,0
other,False,Jeep Certified Program,,15,True,Red,Gasoline,12.96126157,Jeep,44585.0,Grand Cherokee,Good Deal,2017,,28301.0,0,1,0,0,0,1,1,1,0,N/A,,,0,0,0,0,0
other,False,Digital Motorworks (DMi),5.0,240,False,Red,Gasoline,58.84949074,Jeep,5859.0,Grand Cherokee,Fair Price,2018,Trackhawk,74593.0,1,0,0,0,0,0,1,0,0,black,8,6.2,0,0,1,0,0
other,False,Digital Motorworks (DMi),,0,False,Red,Gasoline,11.91746528,Cadillac,4780.0,XT5,,2019,Luxury,,0,1,0,0,0,0,1,0,0,beige,6,3.6,0,1,0,0,0
other,False,Inventory Command Center,,3,False,Billet Silver,Gasoline,52.85854167,Jeep,22216.0,Grand Cherokee,Good Deal,2018,Overland,34370.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,0,1
other,False,Inventory Command Center,1.0,41,False,Bright White,Gasoline,23.30796296,Jeep,48628.0,Grand Cherokee,Good Deal,2016,75th Anniversary,23900.0,0,1,0,0,0,0,1,0,0,N/A,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),5.0,1314,False,Granite,Gasoline,10.73416667,Jeep,34594.0,Grand Cherokee,Good Deal,2015,Overland,29500.0,0,0,1,0,0,0,1,0,0,black,6,3.6,0,0,1,1,1
other,False,HomeNet Automotive,5.0,647,False,Bright White,Gasoline,63.59543981,Jeep,34108.0,Grand Cherokee,Good Deal,2015,Altitude,25956.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,0
Chicago,False,HomeNet Automotive,,4,False,Bright White,Gasoline,62.45425926,Jeep,35164.0,Grand Cherokee,Great Deal,2015,Limited,24710.0,0,0,0,0,0,0,0,0,0,black,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),5.0,673,False,Red,Gasoline,46.83380787,Jeep,460.0,Grand Cherokee,Good Deal,2019,Trailhawk,44995.0,0,1,0,0,0,0,1,0,0,black,8,5.7,0,0,1,0,0
other,False,Cadillac Certified Program,5.0,145,True,Silver,Gasoline,2.920162037,Cadillac,21433.0,XT5,Good Deal,2018,,38890.0,0,1,0,0,0,0,1,1,0,black,,,0,0,0,0,0
other,False,Jeep Certified Program,,0,True,Black,Gasoline,7.938819444,Jeep,33624.0,Grand Cherokee,Great Deal,2017,,25980.0,0,1,0,0,0,0,1,0,0,black,,,0,0,0,0,0
other,False,HomeNet Automotive,4.0,629,False,White,Gasoline,12.6122338,Cadillac,5343.0,XT5,Good Deal,2017,Luxury FWD,35530.0,0,1,0,0,0,0,1,0,0,beige,6,3.6,0,0,0,1,0
other,False,Digital Motorworks (DMi),3.0,470,False,other,Gasoline,6.484224537,Jeep,8073.0,Grand Cherokee,Fair Price,2017,Laredo,28900.0,0,1,0,0,0,0,1,1,0,beige,6,3.6,0,0,1,0,0
other,False,HomeNet Automotive,5.0,1694,False,other,Gasoline,10.4430787,Cadillac,18546.0,XT5,Good Deal,2018,Luxury,41870.0,1,0,0,0,0,0,1,0,0,beige,6,3.6,0,1,0,0,1
other,False,Digital Motorworks (DMi),,14,False,Red,Gasoline,10.88230324,Cadillac,29739.0,XT5,,2017,Base,27990.0,0,1,0,0,0,0,0,0,0,N/A,6,3.6,0,0,0,0,0
other,False,Digital Motorworks (DMi),5.0,474,False,Bright White,Gasoline,41.95789352,Jeep,24267.0,Grand Cherokee,Good Deal,2016,Limited,27977.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),4.0,69,False,Bright White,Gasoline,34.84243056,Jeep,37488.0,Grand Cherokee,Good Deal,2018,Limited,28999.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,0,0
other,False,HomeNet Automotive,4.0,629,False,Dark Granite,Gasoline,5.438020833,Cadillac,21098.0,XT5,Good Deal,2018,Premium Luxury,35830.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,0,0,1
other,False,Digital Motorworks (DMi),5.0,289,False,Gray,Gasoline,6.983020833,Jeep,49923.0,Grand Cherokee,Good Deal,2015,Limited,24100.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,0,0
other,False,HomeNet Automotive,4.0,726,False,Billet Silver,Gasoline,20.43162037,Jeep,48880.0,Grand Cherokee,,2015,Altitude,26730.0,0,0,0,0,0,0,0,0,0,black,6,3.6,0,0,1,0,1
other,False,Jeep Certified Program,,0,True,other,Gasoline,53.96905093,Jeep,35640.0,Grand Cherokee,Great Deal,2015,,24995.0,0,1,0,0,0,0,1,0,0,N/A,,,0,0,0,0,0
Columbus,False,Digital Motorworks (DMi),5.0,401,False,White,Gasoline,45.71114583,Cadillac,5548.0,XT5,Good Deal,2019,Luxury,46995.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,1,0,1,0
other,False,Jeep Certified Program,,9,True,other,Gasoline,2.964803241,Jeep,44668.0,Grand Cherokee,Good Deal,2015,,23000.0,0,0,0,1,0,0,1,1,0,N/A,,,0,0,0,0,0
other,False,Inventory Command Center,,3,False,Brilliant Black,Gasoline,41.02252315,Jeep,45423.0,Grand Cherokee,Great Deal,2016,Limited,26500.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,1,0
other,False,Digital Motorworks (DMi),5.0,429,False,Granite,Gasoline,5.732141204,Jeep,37869.0,Grand Cherokee,Fair Price,2018,Trackhawk,70000.0,0,1,0,0,0,0,1,0,0,black,8,6.2,0,0,1,1,1
other,False,Inventory Command Center,5.0,296,False,other,Gasoline,19.10760417,Cadillac,22927.0,XT5,Good Deal,2017,Luxury,31998.0,0,1,0,0,0,0,1,0,0,beige,6,3.6,0,0,0,0,1
other,False,Inventory Command Center,,21,False,Radiant Silver,Gasoline,51.57518519,Cadillac,12700.0,XT5,Good Deal,2018,Premium Luxury,41995.0,0,1,0,0,0,0,1,1,0,cirrus,6,,0,0,0,0,1
other,False,Digital Motorworks (DMi),5.0,3617,False,Dark Granite,Gasoline,109.8957639,Cadillac,9.0,XT5,Fair Price,2018,Platinum,52534.0,1,0,0,0,0,1,0,1,1,black,6,3.6,0,1,0,0,1
other,False,Inventory Command Center,4.0,104,False,Billet Silver,Gasoline,6.570462963,Jeep,35083.0,Grand Cherokee,Great Deal,2015,Limited,25471.0,0,1,0,0,0,1,1,0,0,black,6,3.6,0,0,1,0,1
other,False,HomeNet Automotive,4.0,629,False,White,Gasoline,17.54793981,Cadillac,42346.0,XT5,Good Deal,2017,FWD,26715.0,0,1,0,0,0,0,1,0,0,beige,6,3.6,0,0,0,1,0
Battle Creek,False,Inventory Command Center,5.0,107,False,Diamond Black,Gasoline,95.77133102,Jeep,13124.0,Grand Cherokee,Good Deal,2017,Limited,30496.0,1,0,0,0,0,0,1,0,0,black,6,3.6,0,0,1,1,0
other,False,Digital Motorworks (DMi),,20,False,Bright White,Gasoline,48.50059028,Jeep,64.0,Grand Cherokee,Good Deal,2019,Altitude,38900.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,0
other,False,Digital Motorworks (DMi),,2,False,Silver,Gasoline,3.781863426,Cadillac,25847.0,XT5,Good Deal,2018,Premium Luxury,34998.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,0,0,0
other,False,Digital Motorworks (DMi),5.0,560,False,Velvet Red,Gasoline,47.95056713,Jeep,19845.0,Grand Cherokee,Good Deal,2018,Limited,32237.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,1,0
other,False,HomeNet Automotive,4.0,638,False,White,Gasoline,12.59509259,Cadillac,5343.0,XT5,Good Deal,2017,Luxury FWD,35530.0,0,1,0,0,0,0,1,0,0,beige,6,3.6,0,0,0,1,0
other,False,Digital Motorworks (DMi),5.0,132,False,Velvet Red,Gasoline,133.4920833,Jeep,9688.0,Grand Cherokee,Good Deal,2018,Laredo,27890.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,1,0
other,False,Inventory Command Center,5.0,1435,False,Stellar Black,Gasoline,115.2705324,Cadillac,27760.0,XT5,Good Deal,2018,Luxury,31795.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,1,0,0,1
other,False,HomeNet Automotive,4.0,732,False,True Blue,Gasoline,0.6875,Jeep,19294.0,Grand Cherokee,,2018,Trailhawk,35980.0,0,0,0,0,0,0,0,0,0,red,6,3.6,0,0,1,1,0
other,False,Inventory Command Center,5.0,295,False,Stellar Black,Gasoline,44.87622685,Cadillac,3531.0,XT5,Good Deal,2018,Premium Luxury,36498.0,1,0,0,0,0,1,1,0,0,black,,3.6,0,0,0,0,1
other,False,Digital Motorworks (DMi),4.0,71,False,Velvet Red,Gasoline,66.49021991,Jeep,42584.0,Grand Cherokee,Good Deal,2017,Limited,27469.0,0,1,0,0,0,0,1,1,0,black,6,3.6,0,0,1,1,0
other,False,Digital Motorworks (DMi),5.0,422,False,Granite,Gasoline,20.48064815,Jeep,26984.0,Grand Cherokee,Good Deal,2015,Limited,27400.0,0,1,0,0,0,1,1,0,0,black,6,3.6,0,0,1,1,1
other,False,HomeNet Automotive,5.0,273,False,Bright White,Gasoline,78.55077546,Jeep,40535.0,Grand Cherokee,Good Deal,2017,Limited,28129.0,0,1,0,0,0,0,1,0,0,black,6,3.6,0,0,1,0,0
